,4174803373569,011810,038400,2014-11-14 00:00:00.527,0,318.92840,325.30697,,87,,,,,,,,,,,,,,,,,
,4186003176498,011810,038400,2014-11-14 00:00:00.527,0,317.92840,324.28697,,87,,,,,,,,,,,,,,,,,
,4174003131912,011810,038400,2014-11-14 00:00:00.527,0,280.92840,286.54697,,87,,,,,,,,,,,,,,,,,
,4174203179292,011810,038400,2014-11-14 00:00:00.527,0,262.92840,268.18697,,87,,,,,,,,,,,,,,,,,
,4174403237597,011810,038400,2014-11-14 00:00:00.527,0,243.92840,248.80697,,87,,,,,,,,,,,,,,,,,
,4174803375216,011810,038400,2014-11-14 00:00:00.527,0,224.92840,229.42697,,87,,,,,,,,,,,,,,,,,
,4186003178432,011810,038400,2014-11-14 00:00:00.527,0,306.92840,313.06697,,87,,,,,,,,,,,,,,,,,
,4174003134747,011810,038400,2014-11-14 00:00:00.527,0,287.92840,293.68697,,87,,,,,,,,,,,,,,,,,
,4174203181359,011810,038400,2014-11-14 00:00:00.527,0,304.92840,311.02697,,87,,,,,,,,,,,,,,,,,
,4174403243737,011810,038400,2014-11-14 00:00:00.527,0,250.92840,255.94697,,87,,,,,,,,,,,,,,,,,
,4174803377138,011810,038400,2014-11-14 00:00:00.527,0,231.92840,236.56697,,87,,,,,,,,,,,,,,,,,
,4186003178438,011810,038400,2014-11-14 00:00:00.527,0,313.92840,320.20697,,87,,,,,,,,,,,,,,,,,
,46734003131227,011810,038400,2014-11-14 00:00:00.527,0,249.64000,254.63280,,85,,,,,,,,,,,,,,,,,
,46734403178438,011810,038400,2014-11-14 00:00:00.527,0,230.64000,235.25280,,85,,,,,,,,,,,,,,,,,
,46768703113276,011810,038400,2014-11-14 00:00:00.527,0,212.64000,216.89280,,85,,,,,,,,,,,,,,,,,
,46734003131265,011810,038400,2014-11-14 00:00:00.527,0,293.64000,299.51280,,85,,,,,,,,,,,,,,,,,
,46734403181411,011810,038400,2014-11-14 00:00:00.527,0,274.64000,280.13280,,85,,,,,,,,,,,,,,,,,
,46768703114329,011810,038400,2014-11-14 00:00:00.527,0,256.64000,261.77280,,85,,,,,,,,,,,,,,,,,
,46734003131912,011810,038400,2014-11-14 00:00:00.527,0,231.64000,236.27280,,85,,,,,,,,,,,,,,,,,
,46734403182576,011810,038400,2014-11-14 00:00:00.527,0,218.64000,223.01280,,85,,,,,,,,,,,,,,,,,
,46768703114918,011810,038400,2014-11-14 00:00:00.527,0,200.64000,204.65280,,85,,,,,,,,,,,,,,,,,
,46734003134747,011810,038400,2014-11-14 00:00:00.527,0,281.64000,287.27280,,85,,,,,,,,,,,,,,,,,
,46734403186869,011810,038400,2014-11-14 00:00:00.527,0,262.64000,267.89280,,85,,,,,,,,,,,,,,,,,
,46768703117881,011810,038400,2014-11-14 00:00:00.527,0,244.64000,249.53280,,85,,,,,,,,,,,,,,,,,
,9912303131227,012320,038400,2014-11-14 00:00:00.527,0,802.28190,818.32754,,127,,,,,,,,,,,,,,,,,
,9912312421575,012320,038400,2014-11-14 00:00:00.527,0,784.28190,799.96754,,127,,,,,,,,,,,,,,,,,
,9912303131265,012320,038400,2014-11-14 00:00:00.527,0,765.28190,780.58754,,127,,,,,,,,,,,,,,,,,
,9912312424865,012320,038400,2014-11-14 00:00:00.527,0,746.28190,761.20754,,127,,,,,,,,,,,,,,,,,
,9912303131912,012320,038400,2014-11-14 00:00:00.527,0,728.28190,742.84754,,127,,,,,,,,,,,,,,,,,
,9912312425797,012320,038400,2014-11-14 00:00:00.527,0,809.28190,825.46754,,127,,,,,,,,,,,,,,,,,
,9912303134747,012320,038400,2014-11-14 00:00:00.527,0,791.28190,807.10754,,127,,,,,,,,,,,,,,,,,
,9912312425857,012320,038400,2014-11-14 00:00:00.527,0,772.28190,787.72754,,127,,,,,,,,,,,,,,,,,
,9912303131227,013550,038400,2014-11-14 00:00:00.527,0,644.10950,656.99169,,127,,,,,,,,,,,,,,,,,
,9912373315126,013550,038400,2014-11-14 00:00:00.527,0,714.10950,728.39169,,127,,,,,,,,,,,,,,,,,
,9912303131265,013550,038400,2014-11-14 00:00:00.527,0,696.10950,710.03169,,127,,,,,,,,,,,,,,,,,
,9912373316238,013550,038400,2014-11-14 00:00:00.527,0,677.10950,690.65169,,127,,,,,,,,,,,,,,,,,
,9912303131912,013550,038400,2014-11-14 00:00:00.527,0,658.10950,671.27169,,127,,,,,,,,,,,,,,,,,
,9912373316571,013550,038400,2014-11-14 00:00:00.527,0,640.10950,652.91169,,127,,,,,,,,,,,,,,,,,
,9912303134747,013550,038400,2014-11-14 00:00:00.527,0,721.10950,735.53169,,127,,,,,,,,,,,,,,,,,
,9912373318212,013550,038400,2014-11-14 00:00:00.527,0,702.10950,716.15169,,127,,,,,,,,,,,,,,,,,
,9912303131227,013610,038400,2014-11-14 00:00:00.527,0,690.19940,704.00339,,127,,,,,,,,,,,,,,,,,
,9912371757841,013610,038400,2014-11-14 00:00:00.527,0,671.19940,684.62339,,127,,,,,,,,,,,,,,,,,
,9912303131265,013610,038400,2014-11-14 00:00:00.527,0,652.19940,665.24339,,127,,,,,,,,,,,,,,,,,
,9912371759158,013610,038400,2014-11-14 00:00:00.527,0,634.19940,646.88339,,127,,,,,,,,,,,,,,,,,
,9912303131912,013610,038400,2014-11-14 00:00:00.527,0,715.19940,729.50339,,127,,,,,,,,,,,,,,,,,
,9912371762334,013610,038400,2014-11-14 00:00:00.527,0,697.19940,711.14339,,127,,,,,,,,,,,,,,,,,
,9912303134747,013610,038400,2014-11-14 00:00:00.527,0,678.19940,691.76339,,127,,,,,,,,,,,,,,,,,
,9912371765472,013610,038400,2014-11-14 00:00:00.527,0,659.19940,672.38339,,127,,,,,,,,,,,,,,,,,
,703381529,011810,038400,2014-11-14 00:00:00.527,0,338.62580,345.39832,,70,,,,,,,,,,,,,,,,,
,739381174,011810,038400,2014-11-14 00:00:00.527,0,401.62580,409.65832,,70,,,,,,,,,,,,,,,,,
,7812503258162,011810,038400,2014-11-14 00:00:00.527,0,382.62580,390.27832,,70,,,,,,,,,,,,,,,,,
,7812603134731,011810,038400,2014-11-14 00:00:00.527,0,364.62580,371.91832,,70,,,,,,,,,,,,,,,,,
,703383153,011810,038400,2014-11-14 00:00:00.527,0,345.62580,352.53832,,70,,,,,,,,,,,,,,,,,
,739381179,011810,038400,2014-11-14 00:00:00.527,0,327.62580,334.17832,,70,,,,,,,,,,,,,,,,,
,7812503263796,011810,038400,2014-11-14 00:00:00.527,0,408.62580,416.79832,,70,,,,,,,,,,,,,,,,,
,7812603134847,011810,038400,2014-11-14 00:00:00.527,0,389.62580,397.41832,,70,,,,,,,,,,,,,,,,,
,703384172,011810,038400,2014-11-14 00:00:00.527,0,371.62580,379.05832,,70,,,,,,,,,,,,,,,,,
,739382198,011810,038400,2014-11-14 00:00:00.527,0,352.62580,359.67832,,70,,,,,,,,,,,,,,,,,
,7812503264814,011810,038400,2014-11-14 00:00:00.527,0,333.62580,340.29832,,70,,,,,,,,,,,,,,,,,
,7812603135675,011810,038400,2014-11-14 00:00:00.527,0,415.62580,423.93832,,70,,,,,,,,,,,,,,,,,
,703387334,011810,038400,2014-11-14 00:00:00.527,0,396.62580,404.55832,,70,,,,,,,,,,,,,,,,,
,739383118,011810,038400,2014-11-14 00:00:00.527,0,378.62580,386.19832,,70,,,,,,,,,,,,,,,,,
,7812503267312,011810,038400,2014-11-14 00:00:00.527,0,359.62580,366.81832,,70,,,,,,,,,,,,,,,,,
,7812603138356,011810,038400,2014-11-14 00:00:00.527,0,372.62580,380.07832,,70,,,,,,,,,,,,,,,,,
,221503131227,011810,038400,2014-11-14 00:00:00.527,0,126.49800,129.02796,,81,,,,,,,,,,,,,,,,,
,221503412913,011810,038400,2014-11-14 00:00:00.527,0,107.49800,109.64796,,81,,,,,,,,,,,,,,,,,
,221603319273,011810,038400,2014-11-14 00:00:00.527,0,89.49800,91.28796,,81,,,,,,,,,,,,,,,,,
,221503131265,011810,038400,2014-11-14 00:00:00.527,0,170.49800,173.90796,,81,,,,,,,,,,,,,,,,,
,221503412917,011810,038400,2014-11-14 00:00:00.527,0,151.49800,154.52796,,81,,,,,,,,,,,,,,,,,
,221603322251,011810,038400,2014-11-14 00:00:00.527,0,133.49800,136.16796,,81,,,,,,,,,,,,,,,,,
,221503131912,011810,038400,2014-11-14 00:00:00.527,0,108.49800,110.66796,,81,,,,,,,,,,,,,,,,,
,221503413258,011810,038400,2014-11-14 00:00:00.527,0,95.49800,97.40796,,81,,,,,,,,,,,,,,,,,
,221603325349,011810,038400,2014-11-14 00:00:00.527,0,77.49800,79.04796,,81,,,,,,,,,,,,,,,,,
,221503134747,011810,038400,2014-11-14 00:00:00.527,0,158.49800,161.66796,,81,,,,,,,,,,,,,,,,,
,221503413422,011810,038400,2014-11-14 00:00:00.527,0,139.49800,142.28796,,81,,,,,,,,,,,,,,,,,
,221603325847,011810,038400,2014-11-14 00:00:00.527,0,121.49800,123.92796,,81,,,,,,,,,,,,,,,,,
,186903131227,011810,038400,2014-11-14 00:00:00.527,0,1169.20800,1192.59216,,84,,,,,,,,,,,,,,,,,
,186903412913,011810,038400,2014-11-14 00:00:00.527,0,1250.20800,1275.21216,,84,,,,,,,,,,,,,,,,,
,186903131265,011810,038400,2014-11-14 00:00:00.527,0,1232.20800,1256.85216,,84,,,,,,,,,,,,,,,,,
,186903412917,011810,038400,2014-11-14 00:00:00.527,0,1213.20800,1237.47216,,84,,,,,,,,,,,,,,,,,
,186903131912,011810,038400,2014-11-14 00:00:00.527,0,1194.20800,1218.09216,,84,,,,,,,,,,,,,,,,,
,186903413258,011810,038400,2014-11-14 00:00:00.527,0,1176.20800,1199.73216,,84,,,,,,,,,,,,,,,,,
,186903134747,011810,038400,2014-11-14 00:00:00.527,0,1257.20800,1282.35216,,84,,,,,,,,,,,,,,,,,
,186903413422,011810,038400,2014-11-14 00:00:00.527,0,1238.20800,1262.97216,,84,,,,,,,,,,,,,,,,,
,9663303131227,011810,038400,2014-11-14 00:00:00.527,0,130.90780,133.52596,,79,,,,,,,,,,,,,,,,,
,9663503295358,011810,038400,2014-11-14 00:00:00.527,0,193.90780,197.78596,,79,,,,,,,,,,,,,,,,,
,9663703196439,011810,038400,2014-11-14 00:00:00.527,0,174.90780,178.40596,,79,,,,,,,,,,,,,,,,,
,9663803247133,011810,038400,2014-11-14 00:00:00.527,0,156.90780,160.04596,,79,,,,,,,,,,,,,,,,,
,9663303131265,011810,038400,2014-11-14 00:00:00.527,0,137.90780,140.66596,,79,,,,,,,,,,,,,,,,,
,9663503298574,011810,038400,2014-11-14 00:00:00.527,0,119.90780,122.30596,,79,,,,,,,,,,,,,,,,,
,9663703197594,011810,038400,2014-11-14 00:00:00.527,0,200.90780,204.92596,,79,,,,,,,,,,,,,,,,,
,9663803254917,011810,038400,2014-11-14 00:00:00.527,0,181.90780,185.54596,,79,,,,,,,,,,,,,,,,,
,9663303131912,011810,038400,2014-11-14 00:00:00.527,0,163.90780,167.18596,,79,,,,,,,,,,,,,,,,,
,9663503211647,011810,038400,2014-11-14 00:00:00.527,0,144.90780,147.80596,,79,,,,,,,,,,,,,,,,,
,9663703198658,011810,038400,2014-11-14 00:00:00.527,0,125.90780,128.42596,,79,,,,,,,,,,,,,,,,,
,9663803257996,011810,038400,2014-11-14 00:00:00.527,0,207.90780,212.06596,,79,,,,,,,,,,,,,,,,,
,9663303134747,011810,038400,2014-11-14 00:00:00.527,0,188.90780,192.68596,,79,,,,,,,,,,,,,,,,,
,9663503214295,011810,038400,2014-11-14 00:00:00.527,0,170.90780,174.32596,,79,,,,,,,,,,,,,,,,,
,9663703111749,011810,038400,2014-11-14 00:00:00.527,0,151.90780,154.94596,,79,,,,,,,,,,,,,,,,,
,9663803265158,011810,038400,2014-11-14 00:00:00.527,0,164.90780,168.20596,,79,,,,,,,,,,,,,,,,,
,42190103131227,011810,038400,2014-11-14 00:00:00.527,0,670.52310,683.93356,,82,,,,,,,,,,,,,,,,,
,42191003193617,011810,038400,2014-11-14 00:00:00.527,0,751.52310,766.55356,,82,,,,,,,,,,,,,,,,,
,42190103131265,011810,038400,2014-11-14 00:00:00.527,0,733.52310,748.19356,,82,,,,,,,,,,,,,,,,,
,42191003194192,011810,038400,2014-11-14 00:00:00.527,0,714.52310,728.81356,,82,,,,,,,,,,,,,,,,,
,42190103131912,011810,038400,2014-11-14 00:00:00.527,0,695.52310,709.43356,,82,,,,,,,,,,,,,,,,,
,42191003194378,011810,038400,2014-11-14 00:00:00.527,0,677.52310,691.07356,,82,,,,,,,,,,,,,,,,,
,42190103134747,011810,038400,2014-11-14 00:00:00.527,0,758.52310,773.69356,,82,,,,,,,,,,,,,,,,,
,42191003194453,011810,038400,2014-11-14 00:00:00.527,0,739.52310,754.31356,,82,,,,,,,,,,,,,,,,,
,35160903131227,011810,038400,2014-11-14 00:00:00.527,0,77.63700,79.18974,,69,,,,,,,,,,,,,,,,,
,351903137176,011810,038400,2014-11-14 00:00:00.527,0,158.63700,161.80974,,69,,,,,,,,,,,,,,,,,
,35160903131265,011810,038400,2014-11-14 00:00:00.527,0,140.63700,143.44974,,69,,,,,,,,,,,,,,,,,
,351903139755,011810,038400,2014-11-14 00:00:00.527,0,121.63700,124.06974,,69,,,,,,,,,,,,,,,,,
,35160903131912,011810,038400,2014-11-14 00:00:00.527,0,102.63700,104.68974,,69,,,,,,,,,,,,,,,,,
,351903139929,011810,038400,2014-11-14 00:00:00.527,0,84.63700,86.32974,,69,,,,,,,,,,,,,,,,,
,35160903134747,011810,038400,2014-11-14 00:00:00.527,0,165.63700,168.94974,,69,,,,,,,,,,,,,,,,,
,351903142631,011810,038400,2014-11-14 00:00:00.527,0,146.63700,149.56974,,69,,,,,,,,,,,,,,,,,
,65803131227,011810,038400,2014-11-14 00:00:00.527,0,186.63060,190.36321,,82,,,,,,,,,,,,,,,,,
,65903217838,011810,038400,2014-11-14 00:00:00.527,0,267.63060,272.98321,,82,,,,,,,,,,,,,,,,,
,65803131265,011810,038400,2014-11-14 00:00:00.527,0,249.63060,254.62321,,82,,,,,,,,,,,,,,,,,
,65903218764,011810,038400,2014-11-14 00:00:00.527,0,230.63060,235.24321,,82,,,,,,,,,,,,,,,,,
,65803131912,011810,038400,2014-11-14 00:00:00.527,0,211.63060,215.86321,,82,,,,,,,,,,,,,,,,,
,65903222344,011810,038400,2014-11-14 00:00:00.527,0,193.63060,197.50321,,82,,,,,,,,,,,,,,,,,
,65803134747,011810,038400,2014-11-14 00:00:00.527,0,274.63060,280.12321,,82,,,,,,,,,,,,,,,,,
,65903222879,011810,038400,2014-11-14 00:00:00.527,0,255.63060,260.74321,,82,,,,,,,,,,,,,,,,,
,88603131227,011810,038400,2014-11-14 00:00:00.527,0,250.91120,255.92942,,88,,,,,,,,,,,,,,,,,
,88603131265,011810,038400,2014-11-14 00:00:00.527,0,231.91120,236.54942,,88,,,,,,,,,,,,,,,,,
,88603131912,011810,038400,2014-11-14 00:00:00.527,0,262.91120,268.16942,,88,,,,,,,,,,,,,,,,,
,88603134747,011810,038400,2014-11-14 00:00:00.527,0,294.91120,300.80942,,88,,,,,,,,,,,,,,,,,
,8866003131227,011810,038400,2014-11-14 00:00:00.527,0,372.00410,379.44418,,88,,,,,,,,,,,,,,,,,
,8867003295358,011810,038400,2014-11-14 00:00:00.527,0,453.00410,462.06418,,88,,,,,,,,,,,,,,,,,
,8866003131265,011810,038400,2014-11-14 00:00:00.527,0,435.00410,443.70418,,88,,,,,,,,,,,,,,,,,
,8867003298574,011810,038400,2014-11-14 00:00:00.527,0,416.00410,424.32418,,88,,,,,,,,,,,,,,,,,
,8866003131912,011810,038400,2014-11-14 00:00:00.527,0,397.00410,404.94418,,88,,,,,,,,,,,,,,,,,
,8867003211647,011810,038400,2014-11-14 00:00:00.527,0,379.00410,386.58418,,88,,,,,,,,,,,,,,,,,
,8866003134747,011810,038400,2014-11-14 00:00:00.527,0,460.00410,469.20418,,88,,,,,,,,,,,,,,,,,
,8867003214295,011810,038400,2014-11-14 00:00:00.527,0,441.00410,449.82418,,88,,,,,,,,,,,,,,,,,
,6503131227,011810,038400,2014-11-14 00:00:00.527,0,320.74590,327.16082,,82,,,,,,,,,,,,,,,,,
,6503131265,011810,038400,2014-11-14 00:00:00.527,0,301.74590,307.78082,,82,,,,,,,,,,,,,,,,,
,6503131912,011810,038400,2014-11-14 00:00:00.527,0,282.74590,288.40082,,82,,,,,,,,,,,,,,,,,
,6503134747,011810,038400,2014-11-14 00:00:00.527,0,264.74590,270.04082,,82,,,,,,,,,,,,,,,,,
,46701003131227,011810,038400,2014-11-14 00:00:00.527,0,185.87600,189.59352,,86,,,,,,,,,,,,,,,,,
,46701803178438,011810,038400,2014-11-14 00:00:00.527,0,248.87600,253.85352,,86,,,,,,,,,,,,,,,,,
,46738003113276,011810,038400,2014-11-14 00:00:00.527,0,229.87600,234.47352,,86,,,,,,,,,,,,,,,,,
,46738403159137,011810,038400,2014-11-14 00:00:00.527,0,211.87600,216.11352,,86,,,,,,,,,,,,,,,,,
,46701003131265,011810,038400,2014-11-14 00:00:00.527,0,192.87600,196.73352,,86,,,,,,,,,,,,,,,,,
,46701803181411,011810,038400,2014-11-14 00:00:00.527,0,174.87600,178.37352,,86,,,,,,,,,,,,,,,,,
,46738003114329,011810,038400,2014-11-14 00:00:00.527,0,255.87600,260.99352,,86,,,,,,,,,,,,,,,,,
,46738403162627,011810,038400,2014-11-14 00:00:00.527,0,236.87600,241.61352,,86,,,,,,,,,,,,,,,,,
,46701003131912,011810,038400,2014-11-14 00:00:00.527,0,218.87600,223.25352,,86,,,,,,,,,,,,,,,,,
,46701803182576,011810,038400,2014-11-14 00:00:00.527,0,199.87600,203.87352,,86,,,,,,,,,,,,,,,,,
,46738003114918,011810,038400,2014-11-14 00:00:00.527,0,180.87600,184.49352,,86,,,,,,,,,,,,,,,,,
,46738403164877,011810,038400,2014-11-14 00:00:00.527,0,262.87600,268.13352,,86,,,,,,,,,,,,,,,,,
,46701003134747,011810,038400,2014-11-14 00:00:00.527,0,243.87600,248.75352,,86,,,,,,,,,,,,,,,,,
,46701803186869,011810,038400,2014-11-14 00:00:00.527,0,225.87600,230.39352,,86,,,,,,,,,,,,,,,,,
,46738003117881,011810,038400,2014-11-14 00:00:00.527,0,206.87600,211.01352,,86,,,,,,,,,,,,,,,,,
,46738403166631,011810,038400,2014-11-14 00:00:00.527,0,219.87600,224.27352,,86,,,,,,,,,,,,,,,,,
,9661203131227,011810,038400,2014-11-14 00:00:00.527,0,130.90780,133.52596,,81,,,,,,,,,,,,,,,,,
,9661403295358,011810,038400,2014-11-14 00:00:00.527,0,193.90780,197.78596,,81,,,,,,,,,,,,,,,,,
,9661603196439,011810,038400,2014-11-14 00:00:00.527,0,174.90780,178.40596,,81,,,,,,,,,,,,,,,,,
,9661703247133,011810,038400,2014-11-14 00:00:00.527,0,156.90780,160.04596,,81,,,,,,,,,,,,,,,,,
,9661203131265,011810,038400,2014-11-14 00:00:00.527,0,137.90780,140.66596,,81,,,,,,,,,,,,,,,,,
,9661403298574,011810,038400,2014-11-14 00:00:00.527,0,119.90780,122.30596,,81,,,,,,,,,,,,,,,,,
,9661603197594,011810,038400,2014-11-14 00:00:00.527,0,200.90780,204.92596,,81,,,,,,,,,,,,,,,,,
,9661703254917,011810,038400,2014-11-14 00:00:00.527,0,181.90780,185.54596,,81,,,,,,,,,,,,,,,,,
,9661203131912,011810,038400,2014-11-14 00:00:00.527,0,163.90780,167.18596,,81,,,,,,,,,,,,,,,,,
,9661403211647,011810,038400,2014-11-14 00:00:00.527,0,144.90780,147.80596,,81,,,,,,,,,,,,,,,,,
,9661603198658,011810,038400,2014-11-14 00:00:00.527,0,125.90780,128.42596,,81,,,,,,,,,,,,,,,,,
,9661703257996,011810,038400,2014-11-14 00:00:00.527,0,207.90780,212.06596,,81,,,,,,,,,,,,,,,,,
,9661203134747,011810,038400,2014-11-14 00:00:00.527,0,188.90780,192.68596,,81,,,,,,,,,,,,,,,,,
,9661403214295,011810,038400,2014-11-14 00:00:00.527,0,170.90780,174.32596,,81,,,,,,,,,,,,,,,,,
,9661603111749,011810,038400,2014-11-14 00:00:00.527,0,151.90780,154.94596,,81,,,,,,,,,,,,,,,,,
,9661703265158,011810,038400,2014-11-14 00:00:00.527,0,164.90780,168.20596,,81,,,,,,,,,,,,,,,,,
,991413279914,011930,038400,2014-11-14 00:00:00.527,0,721.28190,735.70754,,111,,,,,,,,,,,,,,,,,
,991494318732,011930,038400,2014-11-14 00:00:00.527,0,802.28190,818.32754,,111,,,,,,,,,,,,,,,,,
,991413281423,011930,038400,2014-11-14 00:00:00.527,0,784.28190,799.96754,,111,,,,,,,,,,,,,,,,,
,991494323262,011930,038400,2014-11-14 00:00:00.527,0,765.28190,780.58754,,111,,,,,,,,,,,,,,,,,
,991413281799,011930,038400,2014-11-14 00:00:00.527,0,746.28190,761.20754,,111,,,,,,,,,,,,,,,,,
,991494324247,011930,038400,2014-11-14 00:00:00.527,0,728.28190,742.84754,,111,,,,,,,,,,,,,,,,,
,991413285315,011930,038400,2014-11-14 00:00:00.527,0,809.28190,825.46754,,111,,,,,,,,,,,,,,,,,
,991494324824,011930,038400,2014-11-14 00:00:00.527,0,790.28190,806.08754,,111,,,,,,,,,,,,,,,,,
,73434817198163,011810,038400,2014-11-14 00:00:00.527,0,399.04540,407.02631,,70,,,,,,,,,,,,,,,,,
,790517247246,011810,038400,2014-11-14 00:00:00.527,0,380.04540,387.64631,,70,,,,,,,,,,,,,,,,,
,790603192938,011810,038400,2014-11-14 00:00:00.527,0,362.04540,369.28631,,70,,,,,,,,,,,,,,,,,
,790803119929,011810,038400,2014-11-14 00:00:00.527,0,343.04540,349.90631,,70,,,,,,,,,,,,,,,,,
,791217272376,011810,038400,2014-11-14 00:00:00.527,0,366.04540,373.36631,,70,,,,,,,,,,,,,,,,,
,791303153168,011810,038400,2014-11-14 00:00:00.527,0,406.04540,414.16631,,70,,,,,,,,,,,,,,,,,
,791503148947,011810,038400,2014-11-14 00:00:00.527,0,387.04540,394.78631,,70,,,,,,,,,,,,,,,,,
,791817295629,011810,038400,2014-11-14 00:00:00.527,0,369.04540,376.42631,,70,,,,,,,,,,,,,,,,,
,792003114918,011810,038400,2014-11-14 00:00:00.527,0,350.04540,357.04631,,70,,,,,,,,,,,,,,,,,
,792103192921,011810,038400,2014-11-14 00:00:00.527,0,331.04540,337.66631,,70,,,,,,,,,,,,,,,,,
,792603167957,011810,038400,2014-11-14 00:00:00.527,0,413.04540,421.30631,,70,,,,,,,,,,,,,,,,,
,792703253499,011810,038400,2014-11-14 00:00:00.527,0,394.04540,401.92631,,70,,,,,,,,,,,,,,,,,
,790103129613,011810,038400,2014-11-14 00:00:00.527,0,351.04540,358.06631,,70,,,,,,,,,,,,,,,,,
,790203161387,011810,038400,2014-11-14 00:00:00.527,0,357.04540,364.18631,,70,,,,,,,,,,,,,,,,,
,790303297229,011810,038400,2014-11-14 00:00:00.527,0,338.04540,344.80631,,70,,,,,,,,,,,,,,,,,
,791103137157,011810,038400,2014-11-14 00:00:00.527,0,320.04540,326.44631,,70,,,,,,,,,,,,,,,,,
,791716791516,011810,038400,2014-11-14 00:00:00.527,0,401.04540,409.06631,,70,,,,,,,,,,,,,,,,,
,792316965982,011810,038400,2014-11-14 00:00:00.527,0,382.04540,389.68631,,70,,,,,,,,,,,,,,,,,
,792403154761,011810,038400,2014-11-14 00:00:00.527,0,364.04540,371.32631,,70,,,,,,,,,,,,,,,,,
,73434817199993,011810,038400,2014-11-14 00:00:00.527,0,338.04540,344.80631,,70,,,,,,,,,,,,,,,,,
,790517248265,011810,038400,2014-11-14 00:00:00.527,0,326.04540,332.56631,,70,,,,,,,,,,,,,,,,,
,790603193595,011810,038400,2014-11-14 00:00:00.527,0,408.04540,416.20631,,70,,,,,,,,,,,,,,,,,
,790803121176,011810,038400,2014-11-14 00:00:00.527,0,389.04540,396.82631,,70,,,,,,,,,,,,,,,,,
,791217272556,011810,038400,2014-11-14 00:00:00.527,0,371.04540,378.46631,,70,,,,,,,,,,,,,,,,,
,791303155735,011810,038400,2014-11-14 00:00:00.527,0,352.04540,359.08631,,70,,,,,,,,,,,,,,,,,
,791503149873,011810,038400,2014-11-14 00:00:00.527,0,333.04540,339.70631,,70,,,,,,,,,,,,,,,,,
